Renew,Figure,NumberApplicants,NumbWords,NumbChars,NumberOfClasses,product,appnumber
0,0,1,1,8,1,1,3095742
1,0,1,1,6,3,1,3095767
0,0,1,2,9,1,1,3095791
0,1,1,4,17,1,1,3095882
0,0,1,3,20,4,1,3095891
1,0,1,1,6,3,0,3095916
1,1,1,4,29,3,1,3095973
0,1,1,2,19,1,1,3095981
0,1,1,4,32,4,1,3096005
0,0,1,3,23,1,0,3096021
1,1,1,1,4,2,1,3096112
0,1,1,1,9,3,1,3096187
0,0,1,1,5,3,1,3096195
0,0,1,1,7,1,1,3096203
1,0,1,2,11,2,1,3096229
1,1,1,1,9,3,1,3096336
1,0,2,1,12,5,0,3096344
1,0,1,1,8,4,1,3096369
0,1,1,1,22,3,0,3096419
1,0,1,2,11,1,1,3096443
1,1,1,2,17,3,1,3096476
0,1,1,3,16,9,0,3096526
1,0,1,1,14,5,1,3096609
1,0,1,1,6,3,1,3096641
0,1,1,2,14,5,1,3096658
0,1,1,1,1,5,1,3096666
1,0,1,4,24,3,1,3096674
0,1,1,1,6,5,1,3096741
0,0,1,1,2,1,1,3096757
0,0,1,2,20,2,0,3096765
1,1,1,1,7,2,1,3096799
1,0,1,1,9,1,1,3096815
1,1,1,1,7,2,1,3096823
0,1,2,5,41,5,0,3096864
0,0,1,1,10,1,1,3096906
0,0,1,1,12,7,1,3096931
1,0,1,1,7,3,1,3097003
1,0,1,2,12,1,0,3097037
0,1,1,5,19,3,1,3097128
1,1,1,2,15,5,1,3097219
1,1,1,8,60,4,1,3097292
1,1,1,1,12,2,1,3097318
1,1,1,2,4,2,0,3097342
0,1,1,1,6,1,1,3097383
0,1,1,2,19,2,0,3097433
1,0,1,1,7,3,1,3097524
1,1,1,3,23,2,0,3097541
0,1,1,2,15,1,0,3097565
1,0,1,1,7,2,1,3097581
0,1,1,3,24,6,1,3097607
0,0,1,1,8,2,1,3097615
0,0,1,1,9,2,1,3097649
1,0,1,1,8,1,1,3097755
0,0,1,1,10,2,1,3097797
0,0,1,1,5,3,1,3097847
0,0,1,1,9,3,1,3097854
0,0,1,5,32,4,1,3097896
1,0,1,2,15,4,1,3098001
0,1,1,1,14,2,0,3098043
1,0,1,1,10,1,1,3098051
1,1,1,2,19,2,1,3098134
0,0,1,1,8,2,1,3098159
0,1,1,2,15,1,1,3098175
0,1,1,1,10,3,1,3098217
0,0,1,1,7,3,1,3098225
0,0,1,1,7,2,0,3098316
0,0,1,1,10,1,1,3098365
0,0,1,1,6,1,1,3098373
0,0,1,1,7,1,1,3098423
1,1,1,3,23,3,1,3098481
0,1,1,1,6,3,1,3098571
0,0,1,1,12,2,0,3098597
1,1,1,1,6,3,1,3098613
1,0,1,1,5,2,1,3098639
0,1,1,2,12,3,1,3098704
0,0,1,1,8,1,0,3098795
1,0,1,1,10,1,1,3098811
0,0,1,2,7,1,1,3098829
0,0,1,3,17,2,1,3098852
0,1,1,4,29,2,1,3098985
0,1,1,6,38,1,1,3099033
1,0,1,1,7,2,1,3099066
1,0,1,1,12,2,1,3099074
1,0,1,1,9,2,1,3099082
0,1,1,5,37,1,1,3099207
1,1,1,4,19,1,1,3099223
1,1,1,4,19,1,1,3099231
1,1,1,1,6,4,1,3099249
1,0,1,1,6,3,0,3099281
1,1,1,1,4,4,1,3099298
1,0,1,1,11,1,0,3099322
0,1,1,6,36,3,1,3099421
0,0,1,1,3,3,1,3099488
0,1,1,1,6,3,1,3099496
1,1,1,2,10,1,1,3099538
0,1,1,4,30,1,1,3099603
0,0,1,2,13,1,0,3099652
1,1,1,1,6,4,1,3099661
1,0,1,1,5,1,1,3099678
1,1,1,2,17,7,1,3099777
1,1,1,2,18,7,1,3099785
0,0,1,1,8,3,1,3099884
0,1,1,3,20,3,1,3099901
0,0,1,1,9,1,1,3099918
1,0,1,1,5,3,1,3099983
0,0,1,2,20,3,1,3099991
0,0,1,1,7,2,1,3100005
0,1,1,4,35,3,0,3100021
0,0,1,1,3,2,1,3100104
1,0,1,1,6,3,1,3100121
1,0,1,1,7,1,1,3100153
0,0,1,1,13,1,1,3100195
0,1,1,4,31,2,1,3100237
0,1,1,1,5,3,1,3100261
0,1,1,2,10,3,1,3100351
0,1,1,1,5,3,1,3100377
1,0,1,1,7,1,1,3100443
0,0,1,8,48,1,0,3100468
0,0,1,1,11,3,1,3100484
0,0,1,1,9,3,1,3100492
1,1,1,1,9,1,1,3100501
1,0,1,1,15,3,1,3100534
0,0,1,1,9,2,1,3100542
1,1,1,3,15,1,1,3100591
0,0,1,1,10,3,1,3100617
0,1,1,3,20,3,1,3100674
1,0,1,1,12,3,1,3100732
0,0,1,1,8,3,1,3100807
1,1,1,2,20,6,1,3100815
1,0,1,1,8,2,1,3100831
1,0,1,1,4,4,1,3100864
1,1,1,1,1,2,1,3100881
1,0,1,1,8,1,1,3100914
1,1,1,3,20,6,1,3100931
1,1,1,2,12,3,1,3100989
1,0,1,1,9,3,1,3101045
1,0,1,1,8,1,1,3101052
0,1,1,5,30,3,1,3101201
1,0,1,1,6,3,1,3101243
1,0,1,1,12,3,1,3101251
1,0,1,1,9,2,1,3101326
0,0,1,1,8,1,1,3101367
0,0,1,1,6,2,1,3101433
1,0,1,1,5,1,1,3101441
1,0,1,2,17,1,1,3101482
0,0,1,11,56,3,1,3101508
1,0,1,1,8,1,1,3101516
1,0,1,1,9,2,1,3101524
0,0,1,1,10,1,1,3101565
0,0,1,1,6,1,1,3101607
1,0,1,1,7,3,1,3101706
0,1,1,3,29,1,1,3101771
0,1,1,1,13,1,1,3101789
1,1,1,3,15,1,1,3101921
0,0,1,1,4,3,1,3101953
0,1,1,1,7,4,1,3101961
1,1,1,1,6,2,1,3102051
1,1,1,1,7,1,1,3102101
1,1,1,3,18,3,1,3102142
1,1,1,1,6,3,1,3102167
0,1,1,2,9,1,1,3102183
0,0,1,1,6,3,1,3102209
1,0,1,1,7,2,1,3102241
1,0,1,3,28,15,1,3102266
1,1,1,1,7,3,1,3102316
0,1,1,2,11,2,0,3102341
0,1,1,1,9,4,1,3102373
1,1,1,3,11,1,1,3102431
1,0,1,1,8,1,1,3102472
1,0,1,3,14,1,1,3102506
1,0,1,1,11,3,1,3102654
0,1,1,1,9,3,1,3102704
0,0,1,1,9,5,1,3102761
1,0,1,1,8,1,1,3102902
1,0,1,3,20,4,0,3102944
1,1,1,1,6,9,1,3103173
1,0,1,1,9,3,1,3103264
1,0,1,1,6,1,1,3103281
1,1,1,1,5,6,1,3103348
1,1,1,4,16,3,1,3103355
0,1,1,2,8,9,1,3103363
1,1,1,1,6,3,1,3103397
1,1,1,4,24,1,1,3103413
1,0,1,1,7,2,1,3103488
1,0,1,1,8,3,1,3103521
0,1,1,1,8,1,1,3103629
0,0,1,3,16,3,1,3103678
1,0,1,1,8,2,1,3103702
1,1,1,2,5,3,1,3103711
1,1,1,1,10,3,1,3103728
1,0,1,4,26,1,1,3103744
0,1,1,1,10,2,1,3103777
1,1,1,1,9,3,1,3103785
1,0,1,2,9,1,1,3103793
1,1,1,5,26,3,1,3103975
0,0,1,1,9,1,1,3104049
0,1,1,2,13,1,1,3104213
1,0,1,2,14,3,1,3104239
0,1,1,1,4,2,1,3104262
1,0,1,1,9,3,1,3104271
1,1,1,1,4,2,1,3104288
1,1,1,4,19,3,1,3104296
0,1,1,3,22,9,1,3104304
1,0,1,3,20,3,1,3104321
1,0,1,2,16,1,1,3104346
0,1,1,6,30,4,1,3104353
0,1,1,5,32,1,1,3104379
0,1,1,3,13,4,1,3104478
0,0,1,3,17,1,1,3104511
0,0,1,1,8,5,1,3104551
1,0,1,3,28,6,1,3104585
0,1,1,1,3,3,1,3104601
0,0,1,1,7,1,1,3104651
0,0,1,1,9,1,1,3104676
0,0,1,1,4,1,1,3104692
1,0,1,1,12,3,1,3104718
0,0,1,1,5,1,1,3104726
1,0,1,1,6,2,1,3104742
1,0,1,1,7,3,1,3104759
0,0,1,1,8,3,1,3104791
1,1,1,2,10,5,1,3104932
0,1,1,3,23,3,1,3104941
1,0,1,1,8,1,1,3105012
1,0,1,4,28,4,1,3105021
1,0,1,3,19,1,0,3105061
0,1,1,5,38,6,1,3105079
1,0,1,3,24,3,1,3105087
0,0,1,2,17,3,1,3105103
0,0,1,2,10,1,1,3105194
0,1,1,1,6,1,1,3105236
1,0,1,1,4,6,1,3105251
0,0,1,2,13,1,1,3105293
1,1,1,1,6,3,1,3105301
0,0,1,1,7,1,1,3105327
0,1,1,2,19,3,1,3105343
0,1,1,1,4,6,1,3105368
1,1,1,3,13,2,1,3105426
1,0,1,1,6,2,1,3105459
1,1,1,1,10,4,1,3105483
1,0,1,1,4,7,1,3105491
1,1,1,6,31,4,1,3105509
0,1,1,2,12,3,1,3105517
1,0,1,1,10,4,1,3105558
1,0,1,1,3,2,1,3105591
0,1,1,3,18,4,1,3105707
1,1,1,4,22,2,1,3105723
0,1,1,1,7,3,1,3105731
1,0,1,3,21,1,0,3105806
0,1,1,1,5,1,1,3105848
0,0,1,2,13,1,1,3105913
1,0,1,1,7,2,1,3105971
1,0,1,1,9,2,1,3105996
1,0,1,1,10,2,1,3106002
1,0,1,2,10,1,1,3106028
1,0,1,1,16,4,1,3106036
0,1,1,1,4,2,1,3106093
1,0,1,2,15,2,1,3106101
0,0,1,1,9,3,1,3106119
1,0,1,1,5,3,1,3106135
1,0,1,1,12,1,1,3106143
0,1,1,3,16,2,1,3106184
1,1,1,1,8,1,1,3106201
0,0,1,1,7,3,1,3106242
0,1,1,1,6,11,1,3106275
0,0,1,3,20,3,1,3106291
1,0,1,2,6,1,1,3106333
0,1,1,3,19,4,1,3106374
1,1,1,1,3,2,1,3106424
0,0,1,1,8,1,1,3106432
0,1,1,1,9,3,1,3106481
0,1,1,2,13,2,1,3106523
1,0,1,1,12,4,1,3106556
1,1,1,3,17,3,1,3106564
1,1,1,2,6,1,1,3106581
1,1,1,1,3,4,1,3106598
1,1,1,6,47,3,0,3106622
1,0,1,1,8,2,1,3106655
1,0,1,1,5,2,1,3106689
1,1,1,1,8,1,1,3106705
1,1,1,1,6,1,1,3106804
1,1,1,2,6,1,1,3106821
0,0,1,1,10,1,1,3106846
1,0,1,1,13,2,1,3106853
1,1,1,1,3,3,1,3106879
0,0,1,1,9,3,1,3106903
0,0,1,1,8,1,1,3106929
0,0,1,2,15,1,1,3106961
1,1,1,1,5,1,1,3106994
1,0,1,1,8,1,0,3107034
1,1,1,1,8,3,1,3107075
0,1,1,1,6,3,1,3107091
0,0,1,1,7,1,1,3107117
1,0,1,2,9,3,1,3107125
0,1,1,4,23,1,1,3107191
0,1,1,1,11,2,1,3107208
1,0,1,1,8,1,1,3107216
1,1,1,1,7,1,1,3107224
1,0,1,2,16,1,0,3107398
1,0,1,3,23,2,1,3107406
0,1,2,4,19,3,1,3107463
1,0,1,3,25,3,1,3107497
0,0,1,1,7,5,1,3107547
0,1,1,1,5,1,1,3107562
1,0,1,3,17,1,1,3107571
1,0,1,1,6,3,1,3107638
0,1,1,2,8,1,0,3107661
1,1,1,2,14,3,1,3107679
0,0,1,3,20,3,0,3107711
1,0,1,1,11,4,1,3107778
1,1,1,4,28,7,1,3107786
0,0,1,1,8,1,1,3107828
1,0,1,2,22,1,1,3107836
1,0,1,1,9,3,1,3107851
0,1,1,1,9,1,1,3107869
1,0,1,1,9,2,1,3107901
0,1,1,1,6,1,1,3107927
0,0,1,3,19,1,0,3108008
1,1,2,1,8,2,1,3108024
1,0,1,2,9,1,1,3108065
1,1,1,5,28,1,0,3108081
1,1,1,2,14,3,1,3108115
1,0,1,1,8,2,1,3108511
1,0,1,1,7,4,1,3108545
0,1,1,2,11,3,1,3108751
1,1,1,1,1,2,1,3108776
0,0,1,1,3,3,1,3108842
0,0,1,1,4,1,1,3108883
1,0,1,2,8,1,1,3108933
1,0,1,1,10,1,1,3108966
0,0,1,1,12,1,1,3108974
1,0,1,1,8,1,1,3108991
1,0,1,1,9,3,0,3109014
1,1,1,2,11,3,1,3109063
0,0,1,1,6,1,1,3109139
0,1,1,3,20,1,1,3109162
0,1,1,13,81,1,1,3109204
0,1,1,3,23,1,1,3109303
1,1,1,1,6,6,1,3109311
1,0,1,2,13,4,1,3109329
1,0,1,1,3,3,1,3109345
1,0,1,1,9,2,1,3109352
0,0,1,1,13,4,1,3109378
1,1,1,1,4,6,1,3109386
1,0,1,1,3,5,1,3109394
1,1,1,1,6,6,1,3109411
1,0,1,1,6,3,1,3109436
0,0,1,4,27,1,1,3109444
0,0,1,2,10,3,1,3109451
1,1,1,1,4,6,1,3109501
0,1,1,1,3,1,1,3109543
1,1,1,1,3,6,1,3109551
1,0,1,1,8,2,1,3109576
1,1,1,2,13,3,1,3109592
1,0,1,2,17,3,1,3109675
1,0,1,3,23,3,1,3109709
0,1,1,2,10,3,1,3109741
0,1,1,3,20,4,1,3109774
0,1,1,2,11,2,1,3109841
1,0,1,1,11,1,1,3109873
0,1,1,3,12,1,0,3109881
0,1,1,1,3,3,1,3109949
1,0,1,2,13,1,1,3109964
0,0,1,1,3,3,1,3109981
1,0,1,1,5,3,1,3109998
0,0,1,2,20,1,0,3110004
1,1,1,2,8,3,1,3110021
1,0,1,1,7,1,1,3110061
0,1,1,2,12,2,1,3110103
1,0,1,1,8,2,1,3110186
0,1,1,5,28,4,1,3110211
1,0,1,1,5,3,1,3110244
1,0,1,1,9,2,1,3110269
0,1,1,6,59,3,0,3110285
1,0,1,1,7,2,1,3110343
1,1,1,1,3,3,1,3110376
1,0,1,1,7,3,1,3110384
0,0,1,1,9,2,1,3110392
1,0,1,2,16,3,1,3110541
0,1,1,3,12,2,1,3110582
1,0,1,2,12,1,1,3110608
0,0,1,1,3,3,1,3110624
1,0,1,4,28,3,1,3110723
1,0,1,3,13,1,1,3110822
1,1,1,1,4,1,1,3110848
1,0,1,1,8,3,1,3110905
1,0,1,1,6,1,1,3111011
0,0,1,1,10,3,1,3111077
1,0,1,2,20,3,1,3111093
1,0,1,1,7,4,1,3111242
0,1,1,4,16,3,1,3111291
0,1,1,3,24,1,1,3111325
0,1,1,3,24,1,1,3111341
0,1,1,3,18,6,1,3111416
1,0,1,1,7,1,1,3111432
0,0,1,1,7,3,1,3111515
0,1,1,2,17,1,1,3111523
0,1,1,1,3,1,1,3111572
0,0,1,1,6,1,1,3111598
1,1,1,1,4,2,1,3111663
1,0,1,1,9,3,1,3111721
1,0,1,1,6,7,1,3111853
0,0,1,1,6,1,0,3111861
1,0,1,1,5,3,1,3111879
0,0,1,1,7,3,1,3111887
0,0,1,1,6,3,1,3111911
1,0,1,1,5,2,1,3111945
0,0,1,1,6,3,1,3111952
0,0,1,1,4,1,1,3111978
1,0,1,1,10,2,1,3111994
1,0,1,1,7,2,1,3112001
1,0,1,1,8,1,1,3112042
1,0,1,1,4,1,1,3112067
1,1,1,2,10,9,1,3112133
1,1,1,1,6,3,1,3112208
1,0,1,1,8,1,1,3112265
1,0,1,3,26,6,1,3112307
1,0,1,2,13,1,1,3112372
0,1,1,4,30,1,0,3112406
0,1,1,3,19,3,1,3112455
1,0,1,1,6,3,1,3112521
0,0,1,1,10,3,1,3112554
0,0,1,1,7,1,1,3112621
0,0,1,2,15,1,1,3112653
0,0,1,2,12,1,1,3112679
1,1,1,3,16,2,1,3112695
1,0,1,1,8,4,1,3112745
1,0,1,1,6,1,1,3112794
1,1,1,1,6,1,1,3112802
1,1,1,4,25,1,1,3112828
0,0,1,1,13,8,1,3112851
0,1,1,1,6,2,1,3112885
0,1,1,2,16,7,1,3112919
0,0,1,1,9,3,1,3112943
0,0,1,2,13,4,1,3112951
0,0,1,2,16,4,1,3112976
1,0,1,1,6,1,1,3113107
0,0,1,1,8,2,0,3113164
1,1,1,1,9,2,1,3113297
1,1,1,1,5,2,1,3113313
1,1,1,4,26,3,1,3113321
1,1,1,1,8,3,1,3113404
1,1,1,1,12,2,1,3113412
0,0,1,1,5,1,1,3113487
1,1,1,1,13,1,1,3113561
0,0,1,1,7,1,1,3113677
1,0,1,1,10,1,1,3113701
0,0,1,1,7,1,1,3113727
1,1,1,3,19,1,1,3113784
0,0,1,1,7,1,1,3113834
0,1,1,1,5,1,1,3113842
1,0,1,1,12,1,1,3113917
0,0,1,2,12,3,1,3113925
1,1,1,3,23,2,1,3113958
1,0,1,1,10,1,1,3114154
1,1,1,1,8,1,0,3114221
1,1,1,3,31,3,0,3114253
0,0,1,1,6,4,1,3114279
1,1,1,2,17,4,1,3114295
0,0,1,2,16,2,0,3114303
1,0,1,1,6,1,1,3114386
0,1,1,2,11,4,1,3114411
1,0,1,2,15,3,1,3114451
1,0,1,1,7,3,1,3114485
0,0,1,4,34,3,1,3114493
0,1,1,1,11,3,1,3114501
1,1,1,1,8,1,1,3114592
0,1,1,4,32,4,1,3114601
0,1,1,3,37,2,0,3114634
0,1,1,2,29,2,0,3114659
1,1,1,1,9,2,0,3114667
1,1,1,1,3,3,1,3114683
1,1,1,1,6,1,1,3114709
1,0,1,1,5,3,1,3114717
1,1,1,1,5,1,1,3114733
0,0,1,1,6,3,1,3114758
0,0,1,1,8,1,1,3114791
1,0,1,1,7,1,1,3114832
0,0,1,1,5,1,1,3114865
1,0,1,1,6,3,1,3114881
0,0,1,1,9,2,1,3114964
1,0,1,1,7,3,1,3115003
1,1,1,1,5,3,1,3115219
0,1,1,7,46,3,1,3115284
1,1,1,2,17,3,1,3115292
0,0,1,1,14,3,0,3115318
0,1,1,3,15,3,0,3115326
1,0,1,1,8,3,1,3115367
0,1,1,3,13,4,1,3115375
0,0,1,1,5,6,1,3115391
1,0,1,1,5,3,1,3115425
1,0,1,2,15,1,1,3115458
1,0,1,1,8,1,1,3115466
0,1,1,1,7,4,1,3115573
1,1,1,2,6,3,1,3115581
1,0,1,1,3,1,1,3115623
0,1,1,1,4,3,1,3115631
1,0,1,1,8,1,1,3115656
1,0,1,1,10,1,1,3115664
0,0,1,1,6,1,1,3115698
0,0,1,1,4,1,1,3115731
0,0,1,1,9,2,1,3115755
0,0,1,1,6,2,1,3115763
0,1,1,1,9,2,1,3115771
1,0,1,1,3,3,1,3115789
1,0,1,1,8,2,1,3115888
0,1,1,8,75,3,1,3115896
1,0,1,1,12,3,1,3115921
1,0,1,1,9,3,1,3116035
1,0,1,1,7,4,1,3116101
1,1,1,2,15,2,1,3116134
1,0,1,1,9,1,1,3116175
0,0,1,3,16,2,1,3116217
1,1,1,1,7,3,1,3116274
1,0,1,1,8,3,1,3116316
1,0,1,1,8,3,1,3116449
1,0,1,1,13,1,1,3116464
1,0,1,1,8,1,1,3116472
1,0,1,1,7,3,1,3116481
1,0,1,1,7,1,1,3116571
1,0,1,1,5,4,1,3116597
1,1,1,2,22,2,1,3116605
1,0,1,1,8,3,1,3116621
1,0,1,2,14,1,1,3116712
1,0,1,1,9,3,1,3116845
1,1,1,1,5,3,1,3117009
0,1,1,2,10,2,1,3117108
1,0,1,1,6,1,1,3117157
0,1,1,3,12,1,1,3117165
0,0,1,1,9,3,1,3117207
1,0,1,1,8,3,1,3117223
1,0,1,2,12,2,0,3117264
1,1,1,1,12,3,1,3117281
0,1,2,3,24,2,0,3117298
0,1,2,7,71,2,0,3117306
0,1,2,8,79,2,0,3117314
0,1,1,3,22,2,0,3117322
0,0,1,2,8,1,1,3117331
1,1,1,4,26,3,1,3117355
0,1,1,1,15,5,0,3117371
1,1,1,1,7,3,1,3117389
1,0,1,2,15,1,1,3117462
1,0,1,1,17,2,1,3117496
1,1,1,2,8,3,1,3117553
1,1,1,3,18,3,1,3117561
1,0,1,1,9,2,1,3117587
0,1,1,2,6,3,1,3117603
0,1,1,1,6,1,1,3117611
1,1,1,4,23,5,1,3117645
1,0,1,1,9,3,1,3117661
1,0,1,1,8,1,1,3117769
0,0,1,1,5,3,1,3117777
1,0,1,2,12,3,1,3117785
0,1,1,5,39,4,1,3117901
0,0,1,1,6,1,1,3117934
1,1,1,1,11,3,1,3118007
1,0,1,2,13,3,1,3118049
1,0,1,1,8,1,1,3118081
0,0,1,1,5,4,1,3118131
0,0,1,2,18,3,1,3118171
1,1,1,4,31,4,1,3118189
0,1,1,1,5,4,1,3118239
0,1,1,1,8,2,1,3118262
0,0,1,1,7,1,1,3118361
0,0,1,1,8,2,1,3118387
0,0,1,3,6,1,1,3118403
0,0,1,1,11,2,1,3118411
0,0,1,1,9,2,1,3118461
0,0,1,2,6,2,0,3118486
0,0,1,1,9,1,1,3118536
1,1,1,2,15,2,0,3118544
0,0,1,1,6,3,1,3118619
1,0,1,1,8,3,1,3118643
0,0,1,2,13,1,1,3118651
1,1,1,1,8,2,1,3118668
0,0,1,2,11,2,1,3118718
0,0,1,3,24,1,1,3118742
0,0,1,2,13,3,1,3118767
1,0,1,1,7,1,1,3118775
1,1,1,2,11,3,1,3118783
0,0,1,1,7,3,1,3118809
1,0,1,1,8,1,1,3118833
0,1,1,4,41,7,1,3118858
1,0,1,1,6,1,1,3118916
1,0,1,1,8,1,1,3118924
1,1,1,8,57,4,1,3118932
1,0,1,2,11,1,1,3118957
0,1,1,2,11,5,1,3118973
1,0,1,3,28,3,1,3119054
1,0,1,2,8,2,0,3119071
1,0,1,2,11,2,1,3119096
0,0,1,2,10,2,1,3119104
1,0,1,1,9,2,1,3119121
0,1,1,1,7,4,1,3119245
1,1,1,2,11,3,1,3119286
1,0,1,3,21,3,1,3119294
1,0,1,1,9,3,1,3119328
0,1,1,9,61,6,1,3119336
1,0,1,2,13,3,1,3119385
1,0,1,1,9,3,1,3119393
1,0,1,1,7,2,1,3119435
1,0,1,1,6,2,1,3119476
0,1,1,3,16,3,1,3119501
1,0,1,1,6,2,1,3119518
1,0,1,1,6,2,1,3119559
0,0,1,2,9,4,1,3119641
1,0,1,1,11,2,1,3119674
1,0,1,1,9,1,1,3119724
1,1,1,2,12,1,1,3119732
1,0,1,2,8,1,1,3119757
0,0,1,1,12,2,1,3119765
0,0,1,1,10,3,1,3119781
1,0,1,1,7,3,0,3119799
1,1,1,3,20,1,1,3119815
1,1,1,3,16,2,1,3119823
0,1,1,1,15,4,0,3119914
1,1,1,3,20,2,0,3119948
1,1,1,1,8,1,1,3119989
0,0,1,1,7,4,1,3119997
0,0,1,1,5,2,1,3120003
1,1,1,2,17,1,1,3120037
1,0,1,1,7,2,1,3120052
0,1,1,1,1,2,1,3120086
1,1,1,6,43,1,0,3120094
0,0,1,1,6,1,1,3120128
1,1,1,9,60,2,0,3120136
0,0,1,2,11,3,1,3120151
1,1,1,2,6,2,1,3120169
0,0,1,2,7,3,1,3120177
0,0,1,4,19,1,0,3120185
1,1,1,3,12,2,0,3120235
1,0,1,1,5,1,1,3120318
1,1,1,1,7,2,0,3120342
1,0,1,3,19,3,1,3120383
1,0,1,2,14,1,1,3120441
0,0,1,2,10,1,1,3120466
1,1,1,1,9,2,1,3120482
0,0,1,2,14,2,1,3120516
0,1,1,2,15,3,0,3120524
1,0,1,1,8,2,1,3120581
0,1,1,5,32,3,0,3120599
0,1,1,1,5,2,1,3120631
0,1,1,3,25,2,0,3120656
0,0,1,1,7,3,1,3120706
1,0,1,1,6,1,1,3120714
0,1,2,2,12,1,1,3120797
0,0,1,1,8,6,1,3120896
1,0,1,1,9,2,1,3120938
0,1,1,2,15,1,1,3120946
0,0,1,2,12,4,0,3120979
1,1,1,1,10,2,1,3121027
1,0,1,1,7,3,1,3121068
1,0,1,1,7,4,1,3121092
0,1,1,1,6,2,1,3121101
0,0,1,1,6,1,1,3121134
1,1,1,1,7,4,1,3121159
1,0,1,1,9,2,1,3121167
0,0,1,3,29,5,1,3121175
1,0,1,1,7,3,1,3121183
1,0,1,1,3,4,1,3121191
1,0,1,1,4,5,1,3121217
1,0,1,7,54,3,0,3121274
1,0,1,1,5,1,1,3121308
0,1,1,3,16,2,0,3121324
1,0,1,1,4,1,1,3121332
0,0,1,1,7,3,1,3121365
0,0,1,1,8,4,1,3121464
0,0,1,1,11,5,1,3121548
1,1,1,1,5,4,1,3121555
0,1,1,1,7,1,1,3121563
1,1,1,1,1,5,1,3121613
1,1,1,2,14,1,1,3121654
0,0,1,1,8,3,1,3121671
0,0,1,2,17,1,1,3121738
1,0,1,1,4,2,1,3121753
0,0,1,1,8,4,1,3121795
0,1,1,3,17,4,1,3121829
0,1,1,1,10,3,1,3121861
0,0,1,2,12,1,1,3121886
0,0,1,2,13,1,1,3121894
0,0,1,2,18,1,1,3121902
0,1,1,1,4,2,1,3122066
0,1,1,1,4,2,1,3122074
0,0,1,1,13,1,1,3122091
1,1,1,2,11,3,1,3122141
0,0,1,1,8,2,1,3122173
1,1,1,1,2,3,1,3122207
1,0,1,1,2,3,1,3122223
0,0,1,1,6,1,1,3122231
0,1,1,2,19,7,1,3122249
0,0,1,3,21,2,0,3122264
0,0,1,1,8,3,1,3122314
1,1,1,2,19,1,1,3122363
0,1,1,2,18,8,1,3122397
1,1,1,1,4,3,1,3122413
1,0,1,2,6,1,1,3122462
1,0,1,1,7,2,1,3122504
0,1,1,6,41,7,1,3122512
1,0,1,1,7,3,1,3122579
1,0,1,1,9,1,1,3122587
0,0,1,2,11,3,1,3122629
0,1,1,2,14,6,1,3122637
1,0,1,1,6,1,1,3122645
1,1,1,10,65,1,1,3122678
1,0,1,1,4,1,1,3122694
1,0,1,1,8,3,1,3122736
1,1,1,1,8,1,1,3122769
1,1,1,2,15,1,1,3122801
0,0,1,1,10,4,1,3122827
1,0,1,1,5,1,1,3122835
0,1,1,4,39,1,1,3122851
0,1,1,3,23,1,1,3122884
1,0,1,1,14,3,1,3122934
1,0,1,1,8,3,1,3122967
1,0,1,1,3,5,1,3122975
0,0,1,2,14,1,1,3122983
1,1,1,1,7,3,1,3123007
1,0,1,2,9,1,1,3123031
1,0,1,3,17,1,1,3123056
1,1,1,1,4,6,1,3123064
1,1,1,2,11,5,1,3123072
0,1,1,1,8,3,0,3123098
1,0,1,1,7,1,1,3123131
1,0,1,1,6,1,1,3123155
1,0,1,1,6,2,1,3123312
1,0,1,1,6,4,1,3123353
1,1,1,1,9,3,1,3123379
1,1,1,1,16,3,0,3123452
1,0,1,1,6,2,1,3123536
1,1,1,1,5,1,1,3123551
1,0,1,1,7,1,1,3123585
1,1,1,5,28,1,1,3123593
1,0,1,1,7,3,1,3123635
0,0,1,6,28,4,0,3123684
1,0,1,1,8,2,1,3123692
1,0,1,2,16,4,1,3123742
1,0,1,1,3,1,1,3123833
1,0,1,1,7,1,1,3123841
0,0,1,1,9,1,1,3123866
0,0,1,1,9,1,1,3123891
1,1,1,2,12,3,1,3123908
0,0,1,1,9,1,1,3123916
0,0,1,1,9,1,1,3123924
0,0,1,1,9,3,1,3123941
0,0,1,1,7,2,0,3123999
1,1,1,5,36,3,0,3124112
1,0,1,1,4,6,1,3124153
0,0,1,3,15,9,1,3124179
1,0,1,1,8,1,1,3124261
1,0,1,1,12,3,1,3124278
0,1,1,1,6,2,0,3124302
0,0,1,1,8,3,1,3124344
1,0,1,1,6,1,1,3124351
0,0,1,1,7,2,1,3124369
0,1,1,1,10,3,1,3124377
1,0,1,1,8,3,1,3124393
1,0,1,1,5,8,1,3124401
0,0,1,1,9,1,1,3124451
1,0,1,1,7,1,1,3124468
0,0,1,2,21,1,0,3124476
1,0,1,1,7,1,1,3124484
1,0,1,1,9,1,1,3124501
1,0,1,1,6,1,1,3124526
1,0,1,1,9,1,1,3124534
1,0,1,1,7,1,1,3124542
1,0,1,1,8,1,1,3124559
1,0,2,1,8,3,1,3124583
1,0,1,1,10,1,1,3124591
1,0,1,4,22,3,1,3124617
0,1,1,3,18,3,1,3124781
1,0,1,1,7,1,1,3124807
1,0,1,1,3,1,1,3124823
1,1,1,1,7,3,0,3124856
1,1,1,1,7,3,0,3124872
0,1,1,5,31,1,1,3124963
1,0,1,1,9,1,1,3125028
